,ACCT_ID_M,OFFER_CHANNEL_CODE,ACQ_BROKER_EVER,ACQ_EXTERNAL_EVER,ACQ_INTERNAL_EVER,DEPT_Sales Chat
2289891,1165713,NAV,0,1,1,
1809449,3639059,,0,0,0,
1876349,25234297,NBSC,0,0,1,0.0
1949073,23017423,DIGITAL,0,0,1,
192416,2005455,NBSC,0,1,1,
675929,4341499,CST,0,0,1,
799238,1376165,,0,0,0,
1431127,23491779,NEWCON,0,1,0,0.0
621898,2153013,CIC_SAL,0,0,1,
2317925,7427325,CIC_SAL,0,0,1,
548128,20728431,ONLINETPU,0,0,1,
820061,12536979,ONLINETPU,0,0,1,
2262374,18415,,0,0,0,
641557,5782083,ONLINETPU,0,1,1,
1280403,10275043,CST,0,0,1,
809789,23528839,NBSC,0,0,0,0.0
1419820,21344561,CIC_SAL,0,0,1,
452324,5127439,NBSC,0,0,1,
2199156,12487203,NBSC,0,0,1,
126674,16948245,ONLINETPU,0,0,1,
2145068,1195575,ONLINE,0,0,1,
1248714,24666783,ONLINETPU,0,1,0,0.0
55534,25074389,ONLINETPU,0,0,1,0.0
1865148,4595195,,0,0,1,
1780324,23502499,NBSC,0,0,1,
1804123,7706451,,0,0,0,
1882827,13618741,DIGITAL,0,0,1,
427177,2272205,CST,0,0,1,
1211512,24921871,NBSC,0,0,1,0.0
1178970,25330117,DIGITAL,0,0,1,0.0
2106374,804535,CIC_SAL,0,0,1,0.0
1756826,21093567,NBSC,0,0,1,
428663,2748281,NBSC,0,0,1,
2085102,12339835,NAV,0,0,1,
900014,23100517,DIGITAL,0,0,1,
383338,5316081,CIC_SAL,0,0,1,
371719,23971741,NBSC,0,0,1,0.0
1311835,1961705,,0,0,0,
10398,16698957,ONLINETPU,0,1,1,
63570,1285555,,0,0,0,
1640475,6762023,ONLINE,0,1,1,
58780,24552843,ONLINETPU,0,0,1,
1706193,23097139,DIGITAL,0,0,1,
2155885,10143603,DIGITAL,0,0,1,
1472259,1938095,,0,0,0,
1207740,21496489,DIGITAL,0,0,1,
30891,7978617,NBSCADMIN,0,0,1,
1517746,22645527,NBSC,0,0,1,
21417,25360161,ONLINETPU,0,0,1,0.0
1740098,13765547,,0,0,0,
397182,13707675,ONLINETPU,0,0,1,
454147,10731043,,0,0,0,
1134309,8291089,NBSC,0,0,1,
1569447,10828579,NBSC,0,0,1,
2138950,3426523,ONLINETPU,0,0,1,
2029986,16364799,ONLINETPU,0,0,1,
863181,25330277,DIGITAL,0,0,1,
1791451,8469883,DIGITAL,0,0,1,
1423485,10596571,NBSC,0,0,1,
374191,261459,ONLINETPU,0,0,1,
1333708,21731989,NBSC,0,0,1,
717466,25598239,NBSC,0,1,0,
190382,798523,NBSC,0,0,1,
1596012,23530787,ONLINETPU,0,0,1,
97529,11617429,,0,0,0,
2220868,24706707,NBSC,0,0,1,
607995,25311759,ONLINETPU,0,0,1,
1853547,24062593,NBSC,0,1,0,
1223483,18339729,NBSC,0,0,1,0.0
1643993,22795671,NBSC,0,1,0,
2038854,24805737,NBSC,0,0,1,0.0
172950,2611183,,0,0,0,
2048113,11272179,,0,0,0,
1883502,21619915,NBSC,0,1,1,
585808,20835841,NBSC,0,0,1,0.0
63543,10070483,NBSC,0,1,1,
1718915,2086375,,0,0,0,
190118,16234587,NBSC,0,0,1,
2306652,4164957,ONLINETPU,0,1,0,
1002037,18521261,ONLINETPU,0,0,1,
3296,23200427,DIGITAL,0,0,1,
428325,20658091,NBSC,0,0,1,0.0
1793782,19723229,CST,0,0,1,
1154295,19762281,DIGITAL,0,0,1,
191910,1371683,NAV,0,1,1,
1511195,4953201,CIC_SAL,0,0,1,
597929,15642983,NEWCON,0,1,0,
598274,18390777,ONLINETPU,0,0,1,
2126419,1247085,NBSC,0,0,1,
1144379,21987217,NBSC,0,0,1,
1308937,21888123,NBSC,0,0,1,0.0
577904,4333169,ONLINE,0,0,1,
2144660,18633399,CST,0,0,1,
342050,19116799,NBSC,0,0,1,
1668530,15189615,ONLINETPU,0,0,1,0.0
1746724,24341769,ONLINETPU,0,0,1,
1717894,12369113,DATACOM,0,0,1,
1278682,22166017,DIGITAL,0,0,1,
512652,6700549,,0,0,0,0.0
1000844,4284131,ONLINETPU,0,0,1,0.0
538726,19543727,DIGITAL,0,0,0,
1367209,19085637,NEWCON,0,1,1,
2344185,22211083,DIGITAL,0,0,1,
1959940,11164647,NAV,0,0,1,
388514,24905059,NBSC,0,0,1,0.0
1137429,10812321,NBSC,0,0,1,
1664691,8572793,DIGITAL,0,0,1,
1682706,17588001,NBSC,0,0,1,0.0
1927655,25112271,ONLINETPU,0,0,1,0.0
2077307,25526835,ONLINETPU,0,0,1,1.0
2292216,15718341,,0,0,0,
1429598,20993141,NBSC,0,0,1,0.0
1279545,7743349,,0,0,0,
1776727,20384903,DIGITAL,0,0,1,
1503565,24344305,NEWCON,0,1,0,0.0
562086,7881897,,0,0,0,
2237637,21144907,DIGITAL,0,0,1,
301897,8683309,DIGITAL,0,0,1,
2150320,22730183,BEC,0,1,0,
737691,23994101,CIC_SAL,0,0,1,0.0
2012422,13765355,CST,0,0,1,0.0
1248143,24302729,NBSC,0,0,1,
1832041,20977983,NBSC,0,0,1,
334880,24922069,CONNECTNOW,0,1,0,0.0
138294,19496069,NBSC,0,0,1,
1440012,9686093,NBSC,0,0,1,
1749355,3630643,ONLINETPU,0,1,1,0.0
381998,4808341,ONLINETPU,0,0,0,
150981,22858705,NBSC,0,1,1,
1086188,24456779,ONLINETPU,0,1,0,
39135,25441095,ONLINETPU,0,1,0,
1341446,23376245,NBSC,0,0,0,
1195993,25494243,ONLINETPU,0,0,1,0.0
1195347,23869711,ONLINETPU,0,0,1,0.0
373674,24937329,ONLINETPU,0,1,0,0.0
2071688,14496687,,0,0,0,
1747984,25007925,DIGITAL,0,0,1,0.0
1937760,14117367,NBSC,0,0,1,
1383740,391443,DIGITAL,0,0,1,
269569,3685025,ONLINETPU,0,0,1,
698616,22630091,DIGITAL,0,0,1,
1241423,6343639,,0,0,0,
2337253,22362377,NBSC,0,1,1,0.0
455772,21319187,DIGITAL,0,0,1,
203748,25196725,ONLINETPU,0,1,0,
2049766,1276921,ONLINETPU,0,0,1,
970211,8403719,NBSC,0,0,1,
1873864,22878461,NBSC,0,1,1,
878120,7791171,BEC,0,1,0,
2183876,24349697,ONLINETPU,0,0,1,
272825,7649465,CIC_SAL,0,0,1,
400271,21074619,NBSC,0,0,1,
628264,22842287,ONLINETPU,0,0,1,
433085,3659103,DIGITAL,0,0,1,
511520,16184851,NBSC,0,1,1,
1280810,1888201,,0,0,0,0.0
639802,3862945,NBSC,0,1,1,
437967,4633671,ONLINE,0,0,1,
2207329,15726697,,0,0,0,
1351154,11501511,NBSC,0,0,1,
694438,13218467,CIC_SAL,0,0,1,
1331214,15229925,NBSC,0,0,1,
2197395,4998623,CST,0,0,1,
979298,21707091,NBSCADMIN,0,0,1,
1099890,5250609,ONLINETPU,0,0,1,
1263016,6868557,,0,0,0,
1891274,24094769,NBSC,0,1,0,0.0
1880113,21135835,NEWCON,0,0,1,
71068,1560685,,0,0,0,
2322517,15708183,ONLINETPU,0,1,1,
2067586,14857927,DATACOM,0,0,1,
708315,21119989,NBSC,0,0,1,0.0
1351977,3851523,CST,0,0,1,
639354,2461337,,0,0,0,
1149163,16364567,NBSC,0,0,1,
1364861,1132953,NBSC,0,0,1,
1557077,4922289,NAV,0,0,1,
224898,25590447,NBSC,0,0,1,0.0
1832814,8857963,CIC_SAL,0,0,1,0.0
1620245,2140937,,0,0,0,
1833298,13840925,CST,0,0,1,
753150,25609675,ONLINETPU,0,1,0,0.0
1924264,21525891,NBSC,0,0,1,
1563129,24952067,BEC,0,1,0,
1840318,6265197,NBSC,0,0,1,
462930,25201939,ONLINETPU,0,1,0,0.0
440321,23091809,NEWCON,0,0,1,
317064,19002269,ONLINETPU,0,0,1,
1107085,18247087,CST,0,0,1,
1956213,18801431,CST,0,0,1,0.0
1115880,17320597,NBSC,0,0,1,
1382081,20695523,ONLINETPU,0,0,1,0.0
722321,18344097,NBSC,0,1,1,
2062347,25498037,DIGITAL,0,0,1,
2107875,5471771,NBSC,0,0,1,
2200335,17532095,DIGITAL,0,0,1,
1108222,9749513,NBSC,0,0,1,
58712,23211757,NBSC,0,0,1,0.0
404624,23233769,NBSC,0,0,1,0.0
1736968,10349611,NBSC,0,0,1,
1212521,25452741,DIGITAL,0,0,1,0.0
1930494,23562139,DIGITAL,0,0,1,
1530499,5089357,ONLINETPU,0,0,1,
1041211,19578907,NBSC,0,0,1,
2309637,23532915,NBSC,0,0,1,
170806,22984865,NBSC,0,0,1,
1790869,3096969,NBSC,0,0,1,
210830,6969375,NBSC,0,0,1,
308028,21425289,CIC_SAL,0,0,1,
1648805,5211241,DIGITAL,0,0,1,
288334,22456723,NBSC,0,0,1,
2114000,24670605,DIGITAL,0,0,1,0.0
1037890,21423589,ONLINETPU,0,0,1,
542615,183397,DIGITAL,0,0,1,
567771,8235355,ONLINETPU,0,0,1,
494169,220561,NBSC,0,0,1,
650336,19937155,NBSC,0,0,1,
2195209,19644673,ONLINETPU,0,0,1,
1256865,21228305,NBSC,0,1,1,
580684,7274835,NBSC,0,0,1,
429243,15382895,ONLINETPU,0,1,1,0.0
2244698,16936169,NBSC,0,0,1,
2155890,14658681,NAV,0,0,1,0.0
2185537,23633525,ONLINETPU,0,0,1,
84666,19992217,ONLINETPU,0,0,1,0.0
2066560,2953501,NBSC,0,0,0,
313349,23672825,NBSC,0,1,1,0.0
2147919,25567321,ONLINETPU,0,0,1,
1386588,12430575,CIC_SAL,0,0,1,
1939418,21686409,NBSC,0,0,1,
1868485,8784901,NBSC,0,0,1,
945723,24268585,DIGITAL,0,0,1,
809180,25167869,DIGITAL,0,1,0,0.0
2126404,8290727,,0,0,0,
1777991,18124625,ONLINETPU,0,0,1,
640814,430613,,0,0,0,
1360691,25437667,DIGITAL,0,0,1,
1287113,24060863,ONLINETPU,0,0,1,
1404844,22444331,NEWCON,0,1,1,
1804532,1789675,,0,0,0,
458228,25228155,DIGITAL,0,0,1,
2026566,10268947,NBSC,0,1,1,0.0
1154635,19865179,NEWCON,0,1,0,
2274878,6097823,CIC_SAL,0,0,1,
2090966,21176423,DIGITAL,0,0,1,
437190,23029921,NBSC,0,0,1,
638038,18501427,CIC_SAL,0,0,1,
1723947,19879683,CIC_SAL,0,0,1,
366141,20751045,NBSC,0,0,1,
931736,17009385,NBSC,0,1,1,
2236929,12946385,NAV,0,0,1,0.0
2204246,24078691,NBSC,0,0,1,
1100708,13022779,CONNECTNOW,0,1,1,
938140,25242697,NBSC,0,0,0,0.0
1666908,3204463,CST,0,0,1,
1867502,7263023,DIGITAL,0,0,1,
429070,2143335,CIC_SAL,0,0,1,0.0
849921,13517143,DIGITAL,0,0,1,
1025523,19818995,NBSC,0,0,1,
534776,23442693,NBSC,0,0,0,
799105,17825045,NBSC,0,0,1,
1600650,18882285,ONLINETPU,0,0,1,0.0
72241,14295823,NBSC,0,0,1,0.0
2181832,6892439,CIC_SRV,0,0,1,
1380443,23844423,ONLINETPU,0,0,1,
347289,20326027,NEWCON,0,1,1,
586559,22899521,NBSC,0,1,1,0.0
1585504,20045205,NBSC,0,0,1,
1233701,25408735,ONLINETPU,0,0,1,0.0
178851,4307809,ONLINETPU,0,0,1,
1626298,15012561,,0,0,0,
1455445,17323851,NBSC,0,0,1,
81376,9090609,ONLINETPU,0,0,1,0.0
1660429,21480369,ONLINETPU,0,0,1,
324339,19729507,NBSC,0,1,0,
51815,19809035,ONLINETPU,0,0,1,
1801321,23570163,DIGITAL,0,0,1,
1579968,25391343,DIGITAL,0,0,1,
53389,19464013,NBSC,0,0,1,
270792,2601795,NBSCADMIN,0,0,1,
1070891,21174009,NBSC,0,0,1,
578114,21401645,ONLINETPU,0,0,1,0.0
255357,22068317,CIC_SAL,0,0,1,0.0
1912129,24436895,DIGITAL,0,0,1,
1356280,21743813,NBSC,0,0,1,0.0
937746,25557585,ONLINETPU,0,1,0,
891727,10248889,DIGITAL,0,0,1,
2265975,13814499,DIGITAL,0,0,1,
890742,6945051,NBSC,0,0,1,
407307,25238137,ONLINETPU,0,1,0,
1224922,19756963,ONLINETPU,0,0,1,0.0
566490,20554423,NBSC,0,0,1,
380676,17767157,CST,0,0,1,
1900469,12811763,NEWCON,0,0,1,
1380421,24235405,ONLINETPU,0,0,1,
1592136,16586481,,0,0,0,
792057,25476279,DIGITAL,0,0,1,
1255304,2114239,NBSC,0,0,1,
1395803,24074633,ONLINETPU,0,0,1,
2187285,24645375,NBSC,0,0,1,0.0
91511,6937005,,0,0,0,
745168,5098521,ONLINETPU,0,0,1,
1683626,20778201,ONLINETPU,0,0,1,
1921549,18230821,NBSC,0,0,1,
725168,19820507,NBSC,0,0,1,
675469,2216751,NBSC,0,1,1,
534141,20660643,NBSC,0,0,1,
1433952,21489049,DIGITAL,0,0,1,
1343208,24022019,ONLINETPU,0,0,1,
398566,9517065,,0,0,0,
1294310,22661617,ONLINETPU,0,0,1,
1416460,23402821,NBSC,0,0,1,
1228438,16801525,NAV,0,0,1,
1936128,1945507,NBSC,0,0,1,
1303906,23629221,DIGITAL,0,0,1,
1122009,25176091,DIGITAL,0,0,1,0.0
2315306,24049143,ONLINETPU,0,0,1,
765566,22456827,ONLINETPU,0,0,1,
631986,21789839,DIGITAL,0,0,1,
99964,7423931,NBSC,0,0,1,
1269754,23455485,NBSC,0,1,0,
2151878,15048195,NBSC,0,0,1,
1747848,24846641,DIGITAL,0,0,1,0.0
1380434,25073647,ONLINETPU,0,1,0,
266085,9855369,NBSC,0,0,1,
1239350,21102771,DIGITAL,0,0,1,
607321,22898611,DIGITAL,0,0,1,
2213030,7711187,CIC_SAL,0,0,1,
2135306,14372301,NBSCADMIN,0,1,1,
2308466,21861619,DIGITAL,0,1,1,
359706,22204083,ONLINETPU,0,0,1,
1302930,20726019,NBSC,0,1,1,
508311,20845453,NBSC,0,0,1,
1759355,12438147,,0,0,0,
430555,21382011,ONLINETPU,0,0,1,
2311187,22143023,ONLINETPU,0,0,1,
2082681,20964613,NBSC,0,0,1,
855510,5320785,,0,0,0,
1049852,23192259,NBSC,0,1,1,
127361,16160947,ONLINETPU,0,0,1,
1763054,24241053,DIGITAL,0,0,1,
170538,5526637,,0,0,0,
1301763,12800543,CST,0,0,1,0.0
365153,10376745,ONLINETPU,0,0,1,0.0
1589333,5048641,NBSCADMIN,0,1,1,0.0
962823,21411003,ONLINETPU,0,0,1,
425293,24333503,ONLINETPU,0,0,1,
23890,21271871,DIGITAL,0,0,1,
2237012,15417287,,0,0,0,
1485461,23509751,NBSC,0,1,0,
429354,10929899,ONLINETPU,0,0,1,
329797,18570449,NBSC,0,0,1,
944048,11255211,,0,0,0,
1594779,616941,NBSC,0,0,1,
1073623,10780493,,0,0,0,
933032,20801161,NBSC,0,0,1,0.0
1774971,6157635,ONLINETPU,0,0,0,
339084,12366909,ONLINETPU,0,0,1,
2262817,9547199,CIC_SAL,0,0,1,
1506368,23066173,DIGITAL,0,0,1,
2344979,910055,,0,0,0,
1504091,23831147,DIGITAL,0,0,1,
706447,20642495,NEWCON,0,0,1,
233961,10689715,NBSC,0,0,1,
1440851,5674945,CIC_SAL,0,0,1,
2148999,23031577,NBSC,0,0,1,
79008,17976133,NBSC,0,0,1,
1734104,14728931,NBSC,0,0,1,
878859,15363213,ONLINETPU,0,0,1,
1289608,7948761,NBSC,0,0,1,
133695,499287,,0,0,0,
1855808,20009869,NBSC,0,0,1,0.0
1173906,25461765,DIGITAL,0,0,1,
571958,25275393,DIGITAL,0,0,1,
1629943,9090387,NBSC,0,0,1,
1916012,21753057,DIGITAL,0,0,1,
624776,24517643,CIC_SAL,0,0,1,
2121388,14611949,DATACOM,0,0,1,
2070457,15811811,CIC_SAL,0,0,1,0.0
1147809,4034987,CIC_SAL,0,0,1,0.0
2099760,14181781,,0,0,0,
1283571,11485637,NBSC,0,0,1,0.0
1480472,2326797,,0,0,0,
1131054,24180765,ONLINETPU,0,0,1,0.0
2335830,21858403,DIGITAL,0,0,1,
1650087,5985435,DIGITAL,0,0,1,
727954,19104731,ONLINETPU,0,0,1,
48895,4407195,,0,0,0,
2207604,885565,CST,0,0,1,
1060257,22163079,CONNECTNOW,0,1,1,
2309873,17826827,NBSC,0,0,1,
2055622,25336093,NBSC,0,0,1,
1938669,16404289,ONLINETPU,0,0,1,
865244,24701435,NBSC,0,0,1,
120424,17137243,NBSC,0,0,1,0.0
1636582,22883923,NBSC,0,0,1,0.0
82109,3981259,CIC_SRV,0,0,1,
1386569,20053883,ONLINETPU,0,0,1,
472276,17169227,DIGITAL,0,0,1,
441640,25158877,DIGITAL,0,0,1,0.0
325979,21719111,CIC_SAL,0,0,1,
625980,23299289,DIGITAL,0,0,1,
46777,19311955,NBSC,0,0,1,
196598,8500653,,0,0,0,0.0
1072065,20626385,DIGITAL,0,0,1,
233740,8387277,CST,0,0,1,
2084188,16866029,NBSC,0,0,1,
1378505,24628935,ONLINETPU,0,1,0,0.0
2093403,22943009,ONLINETPU,0,0,1,
1987379,22629257,NEWCON,0,1,0,
914993,11073863,NBSC,0,0,1,
2007911,22590875,CIC_SAL,0,0,1,0.0
2294822,22727023,BEC,0,1,0,
540413,4387359,ONLINETPU,0,0,1,
1926695,25102465,DIGITAL,0,0,1,
1495559,12930741,NBSC,0,0,1,
2122275,9897523,DIGITAL,0,0,1,
1785012,8432981,ONLINE,0,0,1,0.0
280217,9226575,,0,0,0,0.0
1008918,23818629,DIGITAL,0,0,1,0.0
1995726,8722385,DATACOM,0,0,1,
430616,22234381,ONLINETPU,0,0,1,
239220,25009163,DIGITAL,0,0,1,
1962810,6017981,NBSC,0,0,1,
892273,6908071,,0,0,0,
1364122,973057,CST,0,0,1,
1034262,16197765,NBSC,0,0,1,0.0
122273,3842387,CIC_SAL,0,0,1,
1390611,21388579,ONLINETPU,0,0,1,
1156105,25091745,ONLINETPU,0,0,1,0.0
1819761,23199985,NBSC,0,0,1,0.0
1347788,7443389,,0,0,0,
1663737,12028751,NBSC,0,0,1,
1609083,17585651,ONLINETPU,0,1,1,
690014,6965023,ONLINETPU,0,0,1,
1597729,25613337,NBSC,0,0,1,
1196397,24896597,NEWCON,0,1,0,
1745934,24620869,ONLINETPU,0,0,1,
1127648,19580675,NBSC,0,0,1,
624621,24894307,NBSC,0,0,1,0.0
1854216,23602861,BEC,0,1,0,
278254,22662985,DIGITAL,0,0,1,
1940064,2942429,DATACOM,0,0,1,
1759939,22222649,ONLINETPU,0,0,1,
985955,10078171,CIC_SAL,0,0,1,
429917,12729619,NBSC,0,0,1,
630685,17189009,NBSC,0,0,1,0.0
1557893,18831319,ONLINETPU,0,0,1,
1064075,18658847,NBSC,0,0,1,
879686,2824069,CIC_SAL,0,0,1,
909294,1346433,NAV,0,0,1,0.0
305638,18172271,ONLINETPU,0,0,1,
1035350,21431305,NBSC,0,0,1,
2137640,8029839,NBSC,0,1,1,
1670240,24768955,DIGITAL,0,0,1,0.0
267985,3924643,,0,0,0,
311481,25031663,DIGITAL,0,0,1,
1344142,9947559,ONLINETPU,0,1,1,
175205,6340781,NEWCON,0,1,1,
863155,24142093,BEC,0,1,0,
934447,19606001,NEWCON,0,1,1,
243780,13729507,DIGITAL,0,0,1,
1111709,20991097,DIGITAL,0,0,1,
432672,6576185,NAV,0,1,1,
368088,24356209,NBSC,0,0,1,
620936,19401285,NBSC,0,0,1,
1415635,24512213,ONLINETPU,0,0,1,0.0
710680,11250765,NBSC,0,0,1,0.0
1862272,14216431,NAV,0,0,1,
305380,14173309,NBSC,0,0,1,
420364,7892981,NBSC,0,0,1,
1005200,18345335,BEC,0,1,0,
1984321,17476699,NBSC,0,0,1,
2302690,11299839,NBSCADMIN,0,0,1,
36000,22691557,ONLINETPU,0,0,1,
2103550,4298033,ONLINETPU,0,0,1,
481051,23982523,NBSC,0,0,1,0.0
512766,9320113,,0,0,0,
1756324,18260253,NBSC,0,0,1,
1278239,18837567,ONLINETPU,0,0,1,
794558,3634787,DIGITAL,0,0,1,
2012748,21834817,ONLINETPU,0,0,1,
171923,8653753,NBSC,0,0,1,
1931994,15294299,,0,0,0,
1926131,24016241,NBSC,0,0,1,0.0
2025769,4461761,NBSC,0,0,1,
1019366,20580433,NBSC,0,0,1,0.0
1332712,17475651,CST,0,0,1,
518848,18434023,DIGITAL,0,0,1,
1578949,23698787,NBSC,0,1,0,
726937,20996125,ONLINETPU,0,1,1,
965858,13560855,CST,0,0,1,
755059,22804783,CONNECTNOW,0,1,0,
381356,7509995,CIC_SAL,0,0,1,0.0
143140,22661883,ONLINETPU,0,0,1,
1070618,22113591,CIC_SAL,0,0,1,
640021,9529835,ONLINETPU,0,0,1,
489845,21703005,ONLINETPU,0,0,1,
2018744,24175827,DIGITAL,0,0,1,
2257586,25300913,ONLINETPU,0,1,0,
2024053,6983753,CST,0,0,1,
1416141,25391755,DIGITAL,0,0,1,
355424,19141395,DIGITAL,0,0,1,
820049,10829249,ONLINETPU,0,0,1,
2154017,22283747,CIC_SAL,0,0,1,0.0
186034,25544563,NBSC,0,1,0,
2116380,9913465,DATACOM,0,0,1,
272597,19936447,ONLINETPU,0,0,1,
1565895,8663965,,0,0,0,
736382,25098201,CONNECTNOW,0,1,0,
14723,18671265,ONLINETPU,0,0,1,
2268225,14546267,CIC_SAL,0,0,1,0.0
1571079,4630937,,0,0,0,
965387,2695083,CST,0,0,1,
2053472,8192893,CST,0,0,1,0.0
327622,13703397,,0,0,0,
1559430,24013415,NBSCADMIN,0,0,1,
2046045,7477595,NAV,0,0,1,
592378,14693577,,0,0,0,
1214901,24567889,NEWCON,0,1,0,
944068,24909385,NBSC,0,0,1,
1861585,1868079,,0,0,0,
92328,22863121,NEWCON,0,1,1,
1603655,8408799,NEWCON,0,0,1,
2127771,2543245,ONLINETPU,0,0,1,
1576886,11371679,NBSC,0,0,1,
89263,22066529,ONLINETPU,0,0,1,0.0
381993,20105581,ONLINETPU,0,1,1,
791626,25286913,NBSC,0,0,1,
603181,14788427,DATACOM,0,0,1,0.0
2013418,20685563,ONLINETPU,0,0,1,
202236,23701857,DIGITAL,0,0,1,
1497607,12414117,,0,0,0,
793080,24147403,DIGITAL,0,0,1,
267842,18228299,DIGITAL,0,0,1,
2236162,10271771,NBSC,0,0,1,
1783825,22862787,NBSC,0,0,1,
568889,25006797,ONLINETPU,0,1,0,
2234580,10598821,,0,0,0,
2228724,7920173,NBSC,0,0,1,
640443,7235591,,0,0,0,0.0
2053964,4566867,,0,0,0,
1753676,8463003,CIC_SAL,0,0,1,
1614084,23632479,NBSC,0,0,1,0.0
544339,12184263,,0,0,0,
239503,19806729,ONLINETPU,0,1,0,
1488434,23922661,NBSC,0,0,1,
1042932,1564041,NBSC,0,0,1,0.0
1951775,9013061,,0,0,0,
566907,2972489,NBSC,0,0,1,
487673,3197923,CIC_SAL,0,0,1,
810462,25232863,DIGITAL,0,0,1,
1233635,24760517,NEWCON,0,1,0,
2225083,25543861,,0,0,1,
445677,14914977,NBSC,0,0,1,
1853700,24738363,DIGITAL,0,0,1,
1908050,24400087,NBSC,0,0,1,
1822672,12805049,,0,0,0,
596696,17680527,NBSC,0,1,1,
2001843,24499941,NBSC,0,0,1,0.0
486170,4649459,NBSCADMIN,0,1,0,
2037309,24470843,NBSC,0,1,0,
1590921,1340471,NBSC,0,0,1,
2031880,4425047,,0,0,0,
1374421,13234339,ONLINETPU,0,0,1,
1789819,5443495,NBSC,0,0,1,
2048441,7740263,NAV,0,1,1,
157842,4467635,DIGITAL,0,0,1,
925556,14806883,NBSC,0,0,1,
1867564,2758325,NBSC,0,0,1,
200980,19093265,NBSC,0,0,1,
85877,19823869,ONLINETPU,0,0,1,
1893578,24551969,NBSC,0,0,1,
1387722,1004367,DIGITAL,0,0,1,
654640,18060475,DIGITAL,0,0,1,
1004899,8609761,,0,0,0,
1761843,25226701,DIGITAL,0,0,1,0.0
1996420,14852803,CIC_SAL,0,0,1,
1267781,25397187,ONLINETPU,0,1,0,
112298,25415405,ONLINETPU,0,0,1,
1861115,7225263,NAV,0,1,0,0.0
1603435,14397395,ONLINETPU,0,0,1,
1169580,305079,UNK,0,0,1,
1739447,20732423,DIGITAL,0,0,1,
2080984,856399,ONLINETPU,0,0,1,
2188171,17115507,CST,0,0,1,
1248461,24476061,DIGITAL,0,0,1,
580097,9435531,DIGITAL,0,0,1,
966983,13672257,NBSC,0,0,1,
396716,7753315,,0,0,0,
1062352,16407273,NBSC,0,0,1,
620507,10452261,NAV,0,0,1,
343477,7340187,NBSC,0,0,1,
1984765,23439769,NBSC,0,1,0,
2047684,9395667,,0,0,0,
1526044,24966947,DIGITAL,0,0,1,
594468,4392307,NBSC,0,0,1,
1566457,15043587,CST,0,0,1,
2165788,23923557,ONLINETPU,0,0,1,
1508909,17575333,ONLINETPU,0,0,0,
1880249,21508591,NBSC,0,0,1,
138567,4831885,NBSC,0,0,1,
1566686,22478907,ONLINETPU,0,0,1,
1706500,24981589,ONLINETPU,0,1,0,0.0
144199,21474477,ONLINETPU,0,0,1,
1656805,19391997,DIGITAL,0,0,1,
269610,19788025,NBSC,0,0,1,
2287344,9708093,,0,0,0,
2190012,3679151,ONLINETPU,0,0,1,
18472,24703979,ONLINETPU,0,1,0,
1828135,24921379,NBSC,0,0,1,0.0
1759571,12679841,ONLINE,0,0,1,
1493470,12760333,NAV,0,0,1,
222390,23068477,DIGITAL,0,0,1,
683846,16297045,UNK,0,0,1,
1992669,16082313,,0,0,0,
2010786,3288229,CIC_SRV,0,0,1,
1599306,23296991,NBSC,0,0,1,
747052,9822975,DATACOM,0,0,1,
2168278,24441527,DIGITAL,0,0,1,
792359,24763565,NBSC,0,1,0,0.0
874106,6547993,ONLINETPU,0,0,1,
1819476,25038135,CIC_SAL,0,0,1,1.0
1508004,24280903,BEC,0,1,0,
13824,20320337,NBSC,0,1,0,
149399,23820417,DIGITAL,0,0,1,
1308843,9503319,,0,0,0,
758684,9789835,NBSC,0,1,1,0.0
884951,24442293,NBSC,0,0,1,0.0
1857766,23814415,NBSC,0,1,0,
295498,24916581,ONLINETPU,0,0,1,
149617,25108489,ONLINETPU,0,0,0,
1570938,66131,NBSC,0,0,1,
983715,7852743,ONLINETPU,0,0,1,
1851496,7947009,,0,0,0,
551298,24290331,NEWCON,0,1,0,
1135217,21175411,CIC_SAL,0,0,1,
315097,23344815,NEWCON,0,1,0,
260034,24240151,NBSC,0,0,1,0.0
487623,7992127,ONLINETPU,0,0,1,
147181,22850349,NBSC,0,0,1,
587502,24734783,NBSC,0,0,1,
671248,16255699,,0,0,0,0.0
1618425,22398203,NEWCON,0,1,0,
1813452,416411,,0,0,0,
289787,21844769,DIGITAL,0,0,1,
63809,21441061,DIGITAL,0,0,1,
1596116,23548949,ONLINETPU,0,0,1,
1931922,13173791,NBSC,0,0,1,
1385829,14006229,,0,0,0,
1017587,357947,,0,0,0,
684451,1693475,NBSC,0,1,1,
1663180,19755475,NBSC,0,0,1,
2048686,3295409,NBSC,0,0,1,
1042091,18890053,NBSC,0,0,1,
2091311,3930617,DIGITAL,0,0,1,
1153991,1204725,,0,0,0,
2085091,22727985,NBSC,0,1,1,
2078621,22989399,NBSC,0,0,1,
405273,24575995,DIGITAL,0,1,0,
381707,22235445,NBSC,0,1,1,0.0
2104314,13974391,NBSC,0,1,1,
1049924,22846931,NBSC,0,1,1,
1813162,5133635,NBSC,0,0,1,
921618,24266247,NBSC,0,0,1,
265570,2179287,NBSC,0,0,1,
388778,23183659,ONLINETPU,0,0,1,
1441804,6142499,,0,0,0,
403738,24847379,ONLINETPU,0,1,0,0.0
601998,2789419,NBSC,0,0,1,
1204766,22478575,CST,0,0,1,
